UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/04/01T00:19:48z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,70,44,970.58,4.94,26264,0,1059,2.68,3.86,3.93,2.68,3.86,3.93,16,16,574.32,170.03,25.44,1.66,0.2,0.0,3.53,5.34,5.44,3.53,5.34,5.44,22,22,726.61,224.59,27.51,3.56,0.0,0.0,98.33
2025/04/01T00:21:48z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,70,44,970.6,4.94,26264,0,1179,2.98,4.44,4.78,2.98,4.44,4.78,19,19,664.22,193.49,24.08,2.39,0.47,0.25,4.18,5.15,6.09,4.18,5.15,6.09,21,21,758.29,239.02,27.93,2.27,1.13,0.93,100.12
2025/04/01T00:23:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,70,44,970.64,,26352,0,100,2.13,3.33,3.33,2.13,3.33,3.33,14,14,487.47,139.76,23.18,2.16,0.0,0.0,4.86,5.83,6.5,4.86,5.83,6.5,24,24,902.43,282.81,23.52,2.98,0.52,0.29,nan
2025/04/01T00:25:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,70,44,970.68,4.94,26264,0,220,2.83,4.08,4.1,2.83,4.08,4.1,17,17,619.83,173.1,23.78,1.98,0.0,0.0,3.47,4.53,4.88,3.47,4.53,4.88,19,19,671.53,210.07,22.26,1.84,0.23,0.19,97.75
2025/04/01T00:27:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,70,43,970.69,4.94,26264,0,340,2.97,4.36,4.81,2.97,4.36,4.81,18,18,652.14,185.09,29.24,2.76,0.91,0.22,4.41,6.28,6.66,4.41,6.28,6.66,26,26,848.17,272.26,28.1,4.69,0.43,0.43,100.28
2025/04/01T00:29:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,70,43,970.65,4.94,26264,0,460,2.52,3.62,3.88,2.52,3.62,3.88,15,15,545.68,154.82,23.98,2.0,0.39,0.25,2.83,3.93,4.37,2.83,3.93,4.37,16,16,586.15,178.08,22.45,3.27,0.47,0.0,100.02
2025/04/01T00:31:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,69,43,970.72,4.94,26264,0,580,2.73,3.46,3.54,2.73,3.46,3.54,14,14,551.54,161.49,21.07,1.49,0.08,0.0,3.49,5.26,5.3,3.49,5.26,5.3,22,22,712.58,218.4,31.6,3.04,0.0,0.0,99.06
2025/04/01T00:33:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,70,42,970.67,4.94,26264,0,700,2.42,3.7,3.7,2.42,3.7,3.7,15,15,582.4,159.72,19.33,2.18,0.0,0.0,3.0,4.09,4.29,3.0,4.09,4.29,17,17,627.43,188.71,21.93,1.93,0.2,0.0,98.88
2025/04/01T00:35:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,69,42,970.63,4.94,26264,0,820,2.44,3.72,4.26,2.44,3.72,4.26,15,15,547.05,160.21,23.07,2.18,0.74,0.68,3.5,4.26,4.66,3.5,4.26,4.66,18,18,711.83,214.24,22.52,0.91,0.66,0.0,99.45
2025/04/01T00:37:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,69,42,970.63,4.94,26264,0,940,2.93,3.7,3.95,2.93,3.7,3.95,15,15,587.0,170.95,22.0,2.21,0.35,0.0,3.86,4.69,4.75,3.86,4.69,4.75,20,20,741.61,233.71,24.66,0.98,0.08,0.0,101.71
2025/04/01T00:39:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,69,42,970.82,4.94,26264,0,1060,2.53,3.88,4.33,2.53,3.88,4.33,16,16,575.26,168.74,28.65,1.68,0.46,0.39,3.53,4.88,5.17,3.53,4.88,5.17,20,20,722.6,221.17,24.9,2.75,0.6,0.0,103.32
2025/04/01T00:41:29z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,69,43,970.77,4.94,26264,0,1180,2.64,4.27,4.27,2.64,4.27,4.27,18,18,610.02,175.34,24.71,2.14,0.02,0.02,3.98,5.38,5.79,3.98,5.38,5.79,22,22,746.57,233.45,26.71,2.38,0.45,0.21,104.57
2025/04/01T00:43:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,69,42,970.77,,26352,0,100,3.09,4.24,4.33,3.09,4.24,4.33,18,18,681.07,180.69,28.89,1.62,0.13,0.0,3.67,5.21,5.26,3.67,5.21,5.26,22,22,700.86,216.52,24.98,2.5,0.17,0.05,
2025/04/01T00:45:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,69,42,970.77,4.94,26264,0,220,2.93,4.28,4.4,2.93,4.28,4.4,18,18,642.65,181.52,28.38,2.18,0.28,0.0,3.35,4.44,4.7,3.35,4.44,4.7,18,18,664.58,199.54,24.05,1.79,0.18,0.0,102.07
2025/04/01T00:47:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,68,42,970.89,4.94,26264,0,340,2.53,4.25,4.75,2.53,4.25,4.75,18,18,598.79,166.79,27.42,2.54,0.61,0.61,3.83,5.47,5.6,3.83,5.47,5.6,23,23,734.59,223.93,29.84,2.47,0.17,0.17,103.61
2025/04/01T00:49:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,68,41,970.95,4.94,26264,0,460,3.27,4.38,4.71,3.27,4.38,4.71,18,18,652.93,189.71,29.8,1.38,0.34,0.09,4.58,5.9,6.03,4.58,5.9,6.03,25,25,833.9,260.66,23.92,1.97,0.17,0.0,108.18
2025/04/01T00:51:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,68,40,971.0,4.94,26264,0,580,2.88,4.25,4.68,2.88,4.25,4.68,18,18,618.25,181.36,29.08,1.56,0.54,0.54,4.34,5.47,5.64,4.34,5.47,5.64,23,23,776.49,236.53,26.0,3.59,0.2,0.0,107.29
2025/04/01T00:53:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,67,40,971.13,4.94,26264,0,700,3.24,4.29,4.41,3.24,4.29,4.41,18,18,679.27,191.08,28.19,0.81,0.19,0.0,3.85,4.49,4.69,3.85,4.49,4.69,19,19,749.45,227.75,20.58,1.04,0.09,0.0,103.08
2025/04/01T00:55:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,67,40,971.17,4.94,26264,0,820,2.91,4.28,4.28,2.91,4.28,4.28,18,18,638.53,180.36,26.17,1.03,0.0,0.0,4.21,5.59,5.79,4.21,5.59,5.79,23,23,790.66,253.88,25.88,1.5,0.34,0.24,107.56
2025/04/01T00:57:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,66,40,971.19,4.94,26264,0,940,3.27,4.39,4.66,3.27,4.39,4.66,18,18,638.41,187.05,28.3,2.38,0.41,0.2,5.22,6.81,6.81,5.22,6.81,6.81,28,28,947.03,302.2,32.81,1.64,0.0,0.0,108.35
2025/04/01T00:59:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,66,40,971.31,4.94,26264,0,1060,3.76,5.12,5.33,3.76,5.12,5.33,21,21,738.41,213.71,34.4,1.72,0.28,0.28,5.08,6.41,6.76,5.08,6.41,6.76,27,27,908.69,292.63,30.31,2.56,0.53,0.27,110.24
2025/04/01T01:01:09z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,66,40,971.3,4.94,26264,0,1180,3.12,4.66,4.92,3.12,4.66,4.92,19,19,693.51,192.42,28.44,2.41,0.25,0.25,3.91,4.77,5.02,3.91,4.77,5.02,20,20,720.89,226.98,26.33,1.07,0.11,0.11,108.77
2025/04/01T01:02:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,50,67,39,971.23,,26352,0,99,3.16,4.47,5.02,3.16,4.47,5.02,19,19,694.2,192.67,30.51,2.22,0.73,0.24,3.65,5.26,5.72,3.65,5.26,5.72,22,22,701.51,219.05,26.49,2.98,0.47,0.23,nan
2025/04/01T01:04:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,66,40,971.26,4.94,26264,0,219,2.93,4.52,4.65,2.93,4.52,4.65,19,19,652.55,181.05,30.6,2.95,0.25,0.0,4.29,5.79,5.79,4.29,5.79,5.79,24,24,854.46,252.21,28.93,1.2,0.04,0.0,104.90
2025/04/01T01:06:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,66,40,971.12,4.94,26264,0,339,2.74,4.35,4.72,2.74,4.35,4.72,18,18,638.21,179.68,31.18,2.12,0.51,0.0,3.6,5.02,5.12,3.6,5.02,5.12,21,21,714.36,210.84,29.64,1.9,0.24,0.0,106.71
2025/04/01T01:08:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,51,65,39,971.12,4.94,26264,0,459,3.18,4.77,5.0,3.18,4.77,5.0,20,20,700.11,196.04,30.86,2.74,0.56,0.0,4.07,5.73,5.88,4.07,5.73,5.88,24,24,788.03,242.2,29.24,2.93,0.17,0.0,109.46
2025/04/01T01:10:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,50,65,38,971.18,4.94,26264,0,579,3.42,4.95,5.14,3.42,4.95,5.14,21,21,717.0,204.85,33.58,2.46,0.19,0.19,4.07,5.6,5.72,4.07,5.6,5.72,23,23,770.84,233.38,29.48,3.0,0.07,0.0,110.13
2025/04/01T01:12:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,50,65,38,971.18,4.94,26264,0,699,3.4,4.78,5.05,3.4,4.78,5.05,20,20,674.84,196.48,32.86,1.67,0.33,0.0,4.55,6.05,6.53,4.55,6.05,6.53,25,25,840.6,263.98,25.0,3.53,0.13,0.0,104.03
2025/04/01T01:14:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,50,65,38,971.14,4.94,26264,0,819,3.47,4.58,5.19,3.47,4.58,5.19,19,19,713.47,200.51,27.18,2.21,0.91,0.44,4.69,5.61,5.98,4.69,5.61,5.98,23,23,846.76,264.46,23.07,1.49,0.44,0.24,110.71
2025/04/01T01:16:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,50,65,38,971.13,4.94,26264,0,939,3.03,4.66,4.88,3.03,4.66,4.88,19,19,654.31,193.66,31.43,1.93,0.22,0.22,3.83,5.08,5.18,3.83,5.08,5.18,21,21,721.75,221.67,29.8,1.3,0.23,0.0,107.02
2025/04/01T01:18:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,50,65,38,971.16,4.94,26264,0,1059,3.29,4.29,4.29,3.29,4.29,4.29,18,18,681.67,194.57,30.76,0.28,0.0,0.0,4.84,6.04,6.12,4.84,6.04,6.12,25,25,858.53,271.68,25.42,1.26,0.26,0.26,106.63
2025/04/01T01:20:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,50,65,38,971.19,4.94,26264,0,1179,3.31,4.37,4.61,3.31,4.37,4.61,18,18,684.1,193.27,27.03,1.56,0.42,0.17,4.02,5.04,5.04,4.02,5.04,5.04,21,21,756.96,230.54,22.89,1.12,0.0,0.0,108.14
