UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/04/03T19:39:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,65,40,976.86,,26352,0,100,0.91,1.33,1.33,0.91,1.33,1.33,6,6,316.27,81.84,11.84,0.93,0.0,0.0,1.02,1.81,1.86,1.02,1.81,1.86,8,8,421.4,99.53,13.51,1.67,0.0,0.0,
2025/04/03T19:41:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,65,40,977.19,4.94,26264,0,220,1.05,1.71,2.25,1.05,1.71,2.25,7,7,413.34,102.63,15.08,1.03,0.58,0.58,1.21,1.93,1.93,1.21,1.93,1.93,8,8,459.89,102.77,12.09,1.37,0.0,0.0,96.88
2025/04/03T19:43:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,65,40,977.18,4.94,26264,0,340,1.02,1.64,1.79,1.02,1.64,1.79,7,7,378.72,95.17,14.4,1.14,0.29,0.29,0.97,1.98,1.98,0.97,1.98,1.98,8,8,426.0,104.95,14.55,0.83,0.0,0.0,95.85
2025/04/03T19:45:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,64,41,977.11,4.94,26264,0,460,1.35,1.91,2.05,1.35,1.91,2.05,8,8,407.18,110.31,13.04,0.87,0.18,0.18,1.42,1.85,1.85,1.42,1.85,1.85,8,8,492.36,112.85,7.85,0.17,0.0,0.0,97.77
2025/04/03T19:47:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,64,40,977.2,4.94,26264,0,580,1.14,1.64,1.64,1.14,1.64,1.64,7,7,367.63,98.08,9.61,0.54,0.0,0.0,1.32,2.0,2.2,1.32,2.0,2.2,8,8,450.51,106.97,13.32,1.93,0.25,0.0,94.71
2025/04/03T19:49:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,64,41,977.04,4.94,26264,0,700,1.17,1.98,2.12,1.17,1.98,2.12,8,8,409.12,109.27,11.88,2.1,0.0,0.0,1.23,1.82,2.34,1.23,1.82,2.34,8,8,471.7,102.82,12.84,2.16,0.54,0.04,92.00
2025/04/03T19:51:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,64,40,976.77,4.94,26264,0,820,1.31,2.07,2.36,1.31,2.07,2.36,9,9,450.21,109.26,10.64,1.6,0.36,0.36,1.1,1.71,2.12,1.1,1.71,2.12,7,7,458.95,98.62,12.19,1.57,0.66,0.16,97.29
2025/04/03T19:53:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,64,41,976.61,4.94,26264,0,940,1.42,1.54,2.05,1.42,1.54,2.05,6,6,446.21,108.39,10.0,0.95,0.51,0.4,1.42,2.24,2.81,1.42,2.24,2.81,9,9,511.83,112.92,14.0,3.81,0.66,0.41,94.66
2025/04/03T19:55:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,64,41,976.61,4.94,26264,0,1060,1.49,2.54,3.0,1.49,2.54,3.0,11,11,490.89,125.32,16.51,2.25,0.61,0.25,1.14,1.52,1.57,1.14,1.52,1.57,6,6,453.1,100.69,10.19,0.78,0.19,0.0,97.94
2025/04/03T19:57:28z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,63,41,976.66,4.94,26264,0,1180,1.29,2.63,3.02,1.29,2.63,3.02,11,11,444.92,121.0,18.58,2.02,0.59,0.22,1.33,2.42,2.51,1.33,2.42,2.51,10,10,473.21,113.32,14.95,2.79,0.21,0.0,100.36
2025/04/03T19:59:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,64,42,976.67,,26040,0,99,1.33,2.51,2.64,1.33,2.51,2.64,10,10,457.33,114.93,17.69,2.67,0.22,0.22,1.88,2.79,2.79,1.88,2.79,2.79,12,12,576.86,138.36,14.81,1.5,0.0,0.0,
2025/04/03T20:01:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,63,41,976.73,4.94,26264,0,219,1.41,2.17,2.31,1.41,2.17,2.31,9,9,449.84,113.66,10.78,1.88,0.16,0.16,1.54,2.11,2.32,1.54,2.11,2.32,9,9,481.63,120.81,14.3,1.0,0.18,0.0,97.53
2025/04/03T20:03:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,62,42,976.82,4.94,26264,0,339,1.26,1.97,2.34,1.26,1.97,2.34,8,8,429.62,103.72,13.19,1.93,0.57,0.09,1.17,2.12,2.51,1.17,2.12,2.51,9,9,470.85,110.95,13.51,2.14,0.44,0.0,98.88
2025/04/03T20:05:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,62,41,976.55,4.94,26264,0,459,1.61,2.61,2.93,1.61,2.61,2.93,11,11,491.05,131.42,12.37,1.79,0.35,0.26,1.85,2.47,2.81,1.85,2.47,2.81,10,10,571.53,132.47,14.75,1.59,0.46,0.0,108.82
2025/04/03T20:07:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,62,42,976.44,4.94,25952,0,579,1.22,1.86,2.31,1.22,1.86,2.31,8,8,403.97,109.16,12.29,1.12,0.59,0.0,1.58,2.32,2.34,1.58,2.32,2.34,10,10,468.15,117.07,17.66,1.08,0.08,0.02,104.78
2025/04/03T20:09:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,62,41,976.37,4.94,26264,0,699,1.47,1.97,2.17,1.47,1.97,2.17,8,8,440.79,114.07,12.97,0.86,0.21,0.0,1.52,2.2,2.5,1.52,2.2,2.5,9,9,523.07,125.86,12.8,1.29,0.8,0.45,101.88
2025/04/03T20:11:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,62,42,976.52,4.94,26264,0,819,1.19,1.71,2.19,1.19,1.71,2.19,7,7,392.64,102.71,8.61,1.98,0.59,0.44,1.0,2.14,2.19,1.0,2.14,2.19,9,9,437.48,102.72,11.6,2.24,0.0,0.0,100.82
2025/04/03T20:13:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,61,43,976.56,4.94,26264,0,939,1.79,2.95,3.07,1.79,2.95,3.07,12,12,519.11,130.46,16.43,3.39,0.23,0.0,1.72,2.48,3.0,1.72,2.48,3.0,10,10,535.95,130.03,16.1,2.07,0.67,0.23,106.64
2025/04/03T20:15:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,61,42,976.7,4.94,26264,0,1059,1.14,1.7,1.88,1.14,1.7,1.88,7,7,367.05,98.46,12.98,1.49,0.23,0.0,1.4,2.28,2.32,1.4,2.28,2.32,10,10,472.16,112.6,15.72,2.14,0.18,0.0,106.12
2025/04/03T20:17:08z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,61,42,976.45,4.94,26264,0,1179,1.61,2.56,2.85,1.61,2.56,2.85,11,11,452.85,121.39,18.63,2.29,0.49,0.24,1.42,2.19,2.32,1.42,2.19,2.32,9,9,504.11,117.81,12.89,1.33,0.0,0.0,108.79
2025/04/03T20:18:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,61,42,976.37,,26352,0,100,1.61,2.57,3.39,1.61,2.57,3.39,11,11,452.67,117.15,18.5,2.98,1.0,0.78,2.07,3.17,3.4,2.07,3.17,3.4,13,13,610.43,143.14,19.02,2.19,0.17,0.17,
2025/04/03T20:20:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,61,42,976.52,4.94,26264,0,220,1.54,2.08,2.41,1.54,2.08,2.41,9,9,434.75,116.75,13.83,1.24,0.49,0.17,1.49,2.26,2.33,1.49,2.26,2.33,9,9,504.74,118.77,17.33,1.18,0.19,0.0,100.80
2025/04/03T20:22:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,60,42,976.62,4.94,26264,0,340,1.52,1.93,2.38,1.52,1.93,2.38,8,8,433.03,112.36,11.84,1.21,0.47,0.47,1.47,2.47,2.53,1.47,2.47,2.53,10,10,502.86,120.28,15.17,2.34,0.16,0.0,103.42
2025/04/03T20:24:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,61,42,976.45,4.94,26264,0,460,1.56,2.53,2.7,1.56,2.53,2.7,11,11,419.42,119.21,15.58,1.54,0.23,0.02,1.4,2.22,2.63,1.4,2.22,2.63,9,9,498.7,116.85,11.03,2.0,0.6,0.38,107.05
2025/04/03T20:26:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,976.2,4.94,26264,0,580,1.32,2.02,2.42,1.32,2.02,2.42,8,8,392.5,108.15,12.4,1.47,0.63,0.45,1.46,2.14,2.28,1.46,2.14,2.28,9,9,473.32,116.81,11.47,1.02,0.14,0.0,107.19
2025/04/03T20:28:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,60,42,976.33,4.94,26264,0,700,1.15,2.07,2.63,1.15,2.07,2.63,9,9,383.69,101.02,15.08,1.93,0.59,0.59,0.86,1.46,2.12,0.86,1.46,2.12,6,6,400.82,96.27,10.38,2.07,1.11,0.0,103.52
2025/04/03T20:30:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,976.36,4.94,25640,0,820,1.64,2.4,2.71,1.64,2.4,2.71,10,10,433.24,116.17,15.4,1.91,0.52,0.28,1.45,2.36,2.64,1.45,2.36,2.64,10,10,497.79,118.31,14.72,2.52,0.59,0.24,103.83
2025/04/03T20:32:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,976.45,4.94,25952,0,940,1.39,2.18,2.44,1.39,2.18,2.44,9,9,434.89,111.16,17.56,1.35,0.42,0.19,0.98,1.73,2.02,0.98,1.73,2.02,7,7,405.05,95.78,12.78,2.14,0.53,0.0,107.64
2025/04/03T20:34:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.39,4.94,26264,0,1060,1.4,2.19,2.6,1.4,2.19,2.6,9,9,421.29,115.19,16.21,1.53,0.5,0.5,0.79,1.57,1.76,0.79,1.57,1.76,7,7,406.29,87.72,12.95,1.55,0.29,0.0,108.03
2025/04/03T20:36:49z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.51,4.94,26264,0,1180,1.0,1.62,2.16,1.0,1.62,2.16,7,7,341.53,91.34,12.36,2.17,0.52,0.31,0.64,0.93,1.11,0.64,0.93,1.11,4,4,331.02,68.25,7.39,1.27,0.25,0.25,106.53
2025/04/03T20:38:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,60,41,976.49,,26352,0,100,1.22,2.04,2.91,1.22,2.04,2.91,9,9,439.37,111.72,15.43,2.76,1.24,0.46,1.12,1.71,1.71,1.12,1.71,1.71,7,7,425.93,98.12,9.05,1.21,0.24,0.0,
2025/04/03T20:40:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,62,43,976.38,4.94,26264,0,220,1.25,2.0,2.23,1.25,2.0,2.23,8,8,425.95,117.38,14.22,1.33,0.3,0.07,1.25,2.12,2.12,1.25,2.12,2.12,9,9,420.16,103.11,13.18,2.21,0.16,0.0,102.14
2025/04/03T20:42:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,976.49,4.94,26264,0,340,1.05,1.74,1.74,1.05,1.74,1.74,7,7,379.03,103.74,12.59,1.19,0.22,0.0,0.95,1.86,1.86,0.95,1.86,1.86,8,8,444.21,101.19,12.48,1.31,0.09,0.0,106.77
2025/04/03T20:44:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,976.16,4.94,25952,0,460,1.25,2.12,2.12,1.25,2.12,2.12,9,9,379.53,106.18,14.49,1.23,0.0,0.0,1.35,2.23,2.63,1.35,2.23,2.63,9,9,489.25,113.95,15.22,2.15,0.72,0.0,109.86
2025/04/03T20:46:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.39,4.94,26264,0,580,1.0,1.42,1.73,1.0,1.42,1.73,6,6,325.32,87.36,10.56,1.63,0.44,0.22,0.62,1.03,1.17,0.62,1.03,1.17,4,4,326.9,81.28,5.41,0.62,0.41,0.21,108.16
2025/04/03T20:48:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.48,4.94,26264,0,700,1.2,1.73,1.73,1.2,1.73,1.73,7,7,357.25,100.27,8.28,0.55,0.0,0.0,0.85,1.33,2.02,0.85,1.33,2.02,6,6,389.67,91.93,10.65,2.0,0.85,0.42,109.55
2025/04/03T20:50:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,59,43,976.59,4.94,26264,0,820,0.74,1.26,1.66,0.74,1.26,1.66,5,5,300.41,83.16,9.59,1.52,0.4,0.4,0.5,0.95,0.95,0.5,0.95,0.95,4,4,302.4,72.47,8.5,0.8,0.0,0.0,109.45
2025/04/03T20:52:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.3,4.94,26264,0,940,0.8,1.73,1.73,0.8,1.73,1.73,7,7,318.54,93.21,12.88,0.66,0.0,0.0,0.98,1.53,1.97,0.98,1.53,1.97,6,6,379.12,93.39,10.88,1.53,0.44,0.44,109.39
2025/04/03T20:54:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.45,4.94,26264,0,1060,0.9,1.59,1.62,0.9,1.59,1.62,7,7,351.67,91.84,13.17,1.31,0.0,0.0,0.71,1.22,1.51,0.71,1.22,1.51,5,5,384.56,85.92,9.05,0.8,0.59,0.17,108.94
2025/04/03T20:56:30z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.36,4.94,26264,0,1180,1.49,1.8,2.19,1.49,1.8,2.19,7,7,379.98,108.76,12.78,0.75,0.39,0.39,1.12,1.82,2.25,1.12,1.82,2.25,8,8,393.86,100.5,14.52,1.57,0.41,0.41,111.91
2025/04/03T20:58:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,60,43,976.48,,26352,0,100,1.35,1.87,2.35,1.35,1.87,2.35,8,8,416.09,109.09,11.41,1.72,0.57,0.57,1.14,1.88,2.33,1.14,1.88,2.33,8,8,441.14,107.45,9.88,1.98,0.62,0.0,
2025/04/03T21:00:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,43,976.77,4.94,26264,0,220,1.0,1.4,1.66,1.0,1.4,1.66,6,6,321.72,82.64,9.36,2.22,0.4,0.16,0.93,1.19,1.19,0.93,1.19,1.19,5,5,396.89,83.79,5.77,0.37,0.09,0.0,108.67
2025/04/03T21:02:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,59,43,976.65,4.94,26264,0,340,1.14,1.61,1.86,1.14,1.61,1.86,7,7,365.42,102.04,9.58,0.79,0.25,0.25,1.62,2.05,3.17,1.62,2.05,3.17,9,9,528.62,127.45,9.0,2.69,1.62,0.21,111.64
2025/04/03T21:04:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,42,976.61,4.94,26264,0,460,1.05,1.81,1.82,1.05,1.81,1.82,8,8,340.68,95.75,13.93,1.89,0.02,0.02,1.02,1.92,2.33,1.02,1.92,2.33,8,8,476.25,103.83,14.17,1.85,0.48,0.0,111.23
2025/04/03T21:06:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,59,43,976.45,4.94,26264,0,580,1.38,1.83,1.98,1.38,1.83,1.98,8,8,377.79,105.84,11.45,0.62,0.19,0.19,1.37,2.14,2.6,1.37,2.14,2.6,9,9,503.21,115.0,13.84,1.95,0.67,0.23,110.81
2025/04/03T21:08:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,59,42,976.39,4.94,26264,0,700,1.14,2.05,2.14,1.14,2.05,2.14,9,9,406.07,110.08,12.83,0.9,0.17,0.17,1.6,2.0,2.27,1.6,2.0,2.27,8,8,486.82,119.49,10.33,0.65,0.25,0.25,112.13
2025/04/03T21:10:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,58,43,976.35,4.94,26264,0,820,1.0,1.98,2.19,1.0,1.98,2.19,8,8,343.5,96.28,14.26,1.69,0.38,0.38,0.98,1.6,1.66,0.98,1.6,1.66,7,7,389.9,96.07,10.98,0.91,0.0,0.0,110.77
2025/04/03T21:12:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,976.57,4.94,26264,0,940,1.4,2.21,2.56,1.4,2.21,2.56,9,9,373.21,110.42,15.3,2.37,0.39,0.39,1.19,2.07,2.17,1.19,2.07,2.17,9,9,476.08,113.0,15.1,1.22,0.15,0.0,112.17
2025/04/03T21:14:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,57,44,976.55,4.94,26080,0,1060,1.18,1.75,1.96,1.18,1.75,1.96,7,7,401.21,109.05,12.51,0.53,0.18,0.0,1.26,2.07,2.28,1.26,2.07,2.28,9,9,478.97,115.52,12.47,1.76,0.26,0.17,113.98
2025/04/03T21:16:11z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,57,43,976.41,4.94,26264,0,1180,1.22,1.9,2.63,1.22,1.9,2.63,8,8,370.9,98.7,13.32,2.07,0.85,0.43,0.66,1.14,1.36,0.66,1.14,1.36,5,5,337.07,73.71,9.82,1.25,0.25,0.0,113.39
2025/04/03T21:17:52z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,58,43,976.33,,26352,0,100,0.74,1.13,1.61,0.74,1.13,1.61,5,5,287.74,81.02,9.2,1.89,0.5,0.33,1.0,1.36,1.5,1.0,1.36,1.5,6,6,388.36,86.79,7.69,1.12,0.29,0.0,
2025/04/03T21:19:52z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,58,43,976.41,4.94,26264,0,220,1.09,1.78,1.78,1.09,1.78,1.78,7,7,352.55,95.78,11.02,1.28,0.0,0.0,0.96,1.65,1.88,0.96,1.65,1.88,7,7,391.05,94.65,10.39,2.21,0.0,0.0,112.09
2025/04/03T21:21:52z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,58,43,976.39,4.94,26264,0,340,1.4,2.16,2.69,1.4,2.16,2.69,9,9,433.5,114.66,15.64,1.79,0.62,0.21,1.05,1.78,1.78,1.05,1.78,1.78,7,7,385.02,100.54,10.32,1.03,0.0,0.0,112.34
2025/04/03T21:23:52z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,59,57,44,976.53,4.94,26264,0,460,1.13,1.65,1.75,1.13,1.65,1.75,7,7,357.05,99.02,10.2,0.82,0.22,0.0,1.17,1.83,1.87,1.17,1.83,1.87,8,8,402.85,99.77,11.67,1.47,0.2,0.0,115.20
