UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/03/31T17:40:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,75,44,969.56,4.94,26264,0,700,3.78,5.49,5.64,3.78,5.49,5.64,23,23,826.22,226.49,34.68,1.8,0.24,0.0,4.5,5.95,6.71,4.5,5.95,6.71,25,25,873.27,263.93,32.05,2.57,0.88,0.25,100.43
2025/03/31T17:42:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,75,45,969.57,4.94,26264,0,820,3.63,5.35,6.23,3.63,5.35,6.23,22,22,769.26,219.12,33.42,3.88,1.11,0.53,5.21,6.72,6.95,5.21,6.72,6.95,28,28,936.47,292.59,30.41,2.03,0.19,0.0,98.04
2025/03/31T17:44:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,75,45,969.7,4.94,26264,0,940,3.89,5.61,5.95,3.89,5.61,5.95,23,23,816.74,232.58,33.88,3.25,0.51,0.0,4.93,6.15,6.57,4.93,6.15,6.57,26,26,933.95,277.95,31.37,1.95,0.6,0.18,100.87
2025/03/31T17:46:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,75,45,969.48,4.94,26264,0,1060,2.84,4.26,4.52,2.84,4.26,4.52,18,18,666.83,180.67,24.33,3.09,0.38,0.17,5.14,6.34,6.76,5.14,6.34,6.76,26,26,926.28,282.03,27.03,2.21,0.47,0.31,95.37
2025/03/31T17:48:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,74,46,969.44,4.94,26264,0,1180,3.81,5.79,6.05,3.81,5.79,6.05,24,24,854.43,228.9,34.53,2.9,0.4,0.21,5.36,6.77,7.11,5.36,6.77,7.11,28,28,1035.21,310.54,25.95,2.27,0.46,0.12,95.97
2025/03/31T17:50:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,74,45,969.43,,26352,0,99,3.44,4.78,4.96,3.44,4.78,4.96,20,20,718.33,198.18,27.91,2.02,0.29,0.29,4.91,6.44,6.81,4.91,6.44,6.81,27,27,907.81,278.74,34.63,2.81,0.09,0.0,
2025/03/31T17:52:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,74,45,969.52,4.94,26264,0,219,3.6,5.14,5.66,3.6,5.14,5.66,21,21,755.79,214.17,35.62,2.47,0.67,0.67,4.88,6.21,7.52,4.88,6.21,7.52,26,26,908.89,274.62,29.91,3.41,1.73,0.93,97.89
2025/03/31T17:54:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,74,45,969.58,4.94,26264,0,339,3.4,4.68,5.33,3.4,4.68,5.33,20,20,648.0,198.56,26.11,2.75,0.84,0.68,5.12,6.57,7.38,5.12,6.57,7.38,27,27,953.6,295.55,26.4,4.37,0.88,0.18,95.71
2025/03/31T17:56:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,74,44,969.51,4.94,26264,0,459,2.91,3.91,4.74,2.91,3.91,4.74,16,16,667.21,184.37,24.61,2.16,0.91,0.37,5.47,6.57,7.08,5.47,6.57,7.08,27,27,989.9,305.85,31.45,1.08,0.5,0.42,95.99
2025/03/31T17:58:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,73,44,969.55,4.94,26264,0,579,3.42,4.19,4.78,3.42,4.19,4.78,17,17,688.37,199.59,21.44,1.49,0.61,0.46,4.34,5.53,5.57,4.34,5.53,5.57,23,23,813.83,249.12,27.79,1.05,0.34,0.0,96.51
2025/03/31T18:00:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,73,44,969.57,4.94,26264,0,699,3.26,4.34,4.84,3.26,4.34,4.84,18,18,727.24,194.26,22.34,2.41,0.6,0.24,5.29,7.24,7.73,5.29,7.24,7.73,30,30,981.55,293.69,35.47,3.53,0.76,0.24,96.76
2025/03/31T18:02:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,73,45,969.65,4.94,26264,0,819,3.39,4.95,5.71,3.39,4.95,5.71,21,21,709.83,201.27,36.81,3.51,1.1,0.41,4.69,5.75,6.0,4.69,5.75,6.0,24,24,890.49,269.97,25.53,1.53,0.27,0.0,96.37
2025/03/31T18:04:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,72,45,969.57,4.94,26264,0,939,3.71,4.95,5.87,3.71,4.95,5.87,21,21,793.47,224.67,25.11,2.84,0.98,0.55,5.08,7.02,7.31,5.08,7.02,7.31,29,29,956.44,294.58,32.88,3.19,0.59,0.02,100.33
2025/03/31T18:06:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,72,46,969.53,4.94,26264,0,1059,3.93,5.4,5.69,3.93,5.4,5.69,22,22,805.34,233.36,30.38,1.83,0.33,0.33,4.59,5.98,6.22,4.59,5.98,6.22,25,25,879.05,258.48,27.6,1.53,0.33,0.16,102.52
2025/03/31T18:08:05z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,71,45,969.69,4.94,26264,0,1179,3.52,4.29,4.71,3.52,4.29,4.71,18,18,701.43,199.48,23.67,1.59,0.38,0.16,5.02,6.39,6.88,5.02,6.39,6.88,27,27,933.75,281.77,26.45,3.46,0.79,0.57,102.00
2025/03/31T18:09:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,72,45,969.75,,26352,0,99,3.76,4.98,4.98,3.76,4.98,4.98,21,21,801.73,218.07,25.04,1.24,0.0,0.0,5.35,6.35,6.56,5.35,6.35,6.56,26,26,912.56,281.37,28.16,1.35,0.33,0.02,
2025/03/31T18:11:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,72,45,969.74,4.94,26264,0,219,3.53,4.63,5.24,3.53,4.63,5.24,19,19,773.39,212.8,23.42,2.41,0.88,0.2,5.59,6.98,7.18,5.59,6.98,7.18,29,29,991.93,305.32,29.25,3.2,0.34,0.0,97.80
2025/03/31T18:13:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,72,45,969.72,4.94,26080,0,339,4.45,5.21,5.93,4.45,5.21,5.93,22,22,834.91,238.48,26.38,1.84,0.7,0.45,5.05,6.66,6.78,5.05,6.66,6.78,28,28,957.26,289.74,29.38,1.6,0.17,0.0,100.75
2025/03/31T18:15:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,45,969.71,4.94,26264,0,459,3.82,4.88,5.51,3.82,4.88,5.51,20,20,794.63,223.25,22.4,3.02,0.93,0.72,5.15,6.19,6.53,5.15,6.19,6.53,26,26,937.93,276.59,25.8,1.85,0.37,0.17,102.49
2025/03/31T18:17:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,71,45,969.73,4.94,26264,0,579,3.95,5.39,5.66,3.95,5.39,5.66,22,22,787.53,231.14,29.51,1.85,0.24,0.0,5.82,8.15,8.69,5.82,8.15,8.69,34,34,1061.4,321.13,34.75,6.53,0.93,0.31,102.63
2025/03/31T18:19:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,71,45,969.67,4.94,26264,0,699,3.67,5.02,5.19,3.67,5.02,5.19,21,21,782.17,221.81,25.78,1.66,0.29,0.29,5.09,6.52,6.96,5.09,6.52,6.96,27,27,945.86,289.48,26.46,2.48,0.79,0.43,101.44
2025/03/31T18:21:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,45,969.69,4.94,26264,0,819,4.38,5.43,5.93,4.38,5.43,5.93,23,23,826.45,238.41,26.93,2.86,0.6,0.36,5.17,6.34,6.56,5.17,6.34,6.56,26,26,1001.85,290.56,26.05,1.41,0.37,0.07,103.86
2025/03/31T18:23:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,46,969.74,4.94,26264,0,939,3.28,4.74,4.74,3.28,4.74,4.74,20,20,705.42,196.93,29.28,1.98,0.0,0.0,4.77,5.85,6.42,4.77,5.85,6.42,24,24,888.1,261.15,28.67,1.88,0.7,0.7,102.81
2025/03/31T18:25:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,45,969.72,4.94,26264,0,1059,3.5,5.21,5.71,3.5,5.21,5.71,22,22,763.97,215.55,34.59,3.19,0.6,0.24,5.41,6.47,7.03,5.41,6.47,7.03,27,27,956.12,290.31,22.55,2.97,0.81,0.17,102.13
2025/03/31T18:27:45z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,46,969.67,4.94,26264,0,1179,3.85,5.1,5.58,3.85,5.1,5.58,21,21,754.93,222.78,28.41,2.24,0.59,0.0,5.31,6.56,6.85,5.31,6.56,6.85,27,27,956.95,295.22,27.71,1.91,0.24,0.0,102.57
2025/03/31T18:29:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,46,969.64,,26352,0,100,3.49,5.11,5.33,3.49,5.11,5.33,21,21,750.07,213.02,30.18,2.93,0.22,0.0,6.0,7.26,7.79,6.0,7.26,7.79,30,30,1122.43,352.36,24.95,2.14,0.64,0.29,
2025/03/31T18:31:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,46,969.62,4.94,26264,0,220,3.64,4.28,4.69,3.64,4.28,4.69,18,18,690.1,198.97,21.45,1.05,0.55,0.47,6.25,7.67,8.39,6.25,7.67,8.39,32,32,1116.32,347.47,28.7,3.89,0.93,0.25,103.05
2025/03/31T18:33:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,46,969.57,4.94,26264,0,340,3.89,5.09,5.46,3.89,5.09,5.46,21,21,824.89,228.18,27.26,1.7,0.37,0.19,5.03,6.0,6.0,5.03,6.0,6.0,25,25,915.41,277.44,27.68,0.64,0.0,0.0,104.56
2025/03/31T18:35:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,71,46,969.56,4.94,25952,0,460,3.57,4.68,4.91,3.57,4.68,4.91,19,19,756.8,213.93,27.07,1.91,0.25,0.0,4.61,5.8,6.22,4.61,5.8,6.22,24,24,845.29,256.61,26.07,3.15,0.75,0.0,105.63
2025/03/31T18:37:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,72,47,969.49,4.94,26264,0,580,3.41,4.64,4.85,3.41,4.64,4.85,19,19,742.53,207.58,28.85,1.25,0.2,0.2,4.98,6.14,6.86,4.98,6.14,6.86,26,26,900.21,278.47,26.53,2.88,1.09,0.26,106.44
2025/03/31T18:39:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,72,47,969.38,4.94,26264,0,700,3.46,4.41,5.17,3.46,4.41,5.17,18,18,717.86,201.37,22.29,2.46,0.9,0.44,5.55,6.48,6.48,5.55,6.48,6.48,27,27,1009.77,316.57,20.88,1.5,0.0,0.0,104.02
2025/03/31T18:41:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,70,47,969.35,4.94,26264,0,820,3.95,4.67,4.93,3.95,4.67,4.93,19,19,770.53,222.64,23.02,1.62,0.24,0.0,5.59,6.72,6.95,5.59,6.72,6.95,28,28,1007.69,317.28,23.67,1.64,0.17,0.17,106.42
2025/03/31T18:43:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,70,47,969.3,4.94,26264,0,940,4.09,5.18,5.84,4.09,5.18,5.84,22,22,804.27,225.89,24.8,1.93,0.87,0.62,4.57,5.3,5.65,4.57,5.3,5.65,22,22,842.75,256.97,21.73,0.85,0.52,0.22,107.07
2025/03/31T18:45:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,69,47,969.36,4.94,26264,0,1060,3.81,5.36,5.61,3.81,5.36,5.61,22,22,773.85,222.9,29.0,2.34,0.19,0.0,4.9,5.64,5.95,4.9,5.64,5.95,23,23,915.93,282.93,21.0,2.24,0.59,0.24,106.68
2025/03/31T18:47:25z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,69,46,969.39,4.94,26264,0,1180,3.5,4.58,4.97,3.5,4.58,4.97,19,19,700.35,202.1,23.33,1.88,0.38,0.17,4.86,5.89,5.96,4.86,5.89,5.96,25,25,913.93,276.82,24.02,0.95,0.07,0.07,105.47
2025/03/31T18:49:06z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,68,46,969.38,,26352,0,100,3.2,4.27,4.82,3.2,4.27,4.82,18,18,743.27,198.53,16.89,2.6,0.56,0.56,4.47,5.02,5.44,4.47,5.02,5.44,21,21,835.26,250.93,17.7,1.05,0.53,0.53,
2025/03/31T18:51:06z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,67,47,969.38,4.94,26264,0,220,3.22,4.39,4.88,3.22,4.39,4.88,18,18,740.29,201.29,22.42,1.68,0.66,0.25,4.91,5.59,5.93,4.91,5.59,5.93,23,23,879.11,268.38,22.16,1.66,0.09,0.0,106.66
2025/03/31T18:53:06z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,68,46,969.44,4.94,26264,0,340,3.39,4.32,4.73,3.39,4.32,4.73,18,18,757.12,207.21,19.48,1.88,0.41,0.11,5.36,6.53,6.67,5.36,6.53,6.67,27,27,985.86,301.43,22.69,3.59,0.31,0.0,107.37
2025/03/31T18:55:06z,c8:c9:a3:27:7b:41,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,68,46,969.48,4.94,26264,0,460,3.18,3.75,4.27,3.18,3.75,4.27,16,16,669.32,188.59,20.73,0.86,0.61,0.61,5.9,7.64,7.85,5.9,7.64,7.85,32,32,1095.51,339.47,28.76,3.83,0.31,0.0,103.55
