UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/04/01T00:21:32z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,65,45,970.49,0.01,26264,0,1061,3.02,3.57,4.41,3.02,3.57,4.41,15,15,653.07,186.31,15.47,1.62,1.16,0.9,3.09,3.76,3.88,3.09,3.76,3.88,16,16,661.76,189.64,14.21,1.5,0.17,0.0,110.42
2025/04/01T00:23:32z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,65,44,970.54,0.01,26264,0,1181,2.53,3.49,4.02,2.53,3.49,4.02,15,15,614.54,168.34,20.07,1.93,0.85,0.24,2.5,3.12,3.29,2.5,3.12,3.29,13,13,601.29,169.23,13.77,0.66,0.2,0.0,110.32
2025/04/01T00:25:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,66,44,970.62,,26352,0,100,2.22,3.56,4.2,2.22,3.56,4.2,15,15,543.33,155.6,18.93,2.93,0.73,0.42,2.82,3.66,3.98,2.82,3.66,3.98,15,15,611.66,177.68,20.27,1.45,0.73,0.0,nan
2025/04/01T00:27:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,65,44,970.75,0.01,26264,0,220,2.68,3.19,3.61,2.68,3.19,3.61,13,13,604.58,174.44,14.53,1.17,0.36,0.36,2.61,2.88,3.23,2.61,2.88,3.23,12,12,603.91,169.38,10.57,0.89,0.48,0.0,110.19
2025/04/01T00:29:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,65,44,970.59,0.01,26264,0,340,2.59,3.24,3.6,2.59,3.24,3.6,14,14,604.45,172.59,15.91,1.1,0.43,0.41,2.8,3.32,3.32,2.8,3.32,3.32,14,14,622.98,170.44,15.58,0.76,0.0,0.0,110.58
2025/04/01T00:31:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,64,44,970.61,0.01,26264,0,460,2.98,3.63,4.12,2.98,3.63,4.12,15,15,658.63,188.46,17.14,1.14,0.65,0.44,2.2,3.17,3.49,2.2,3.17,3.49,13,13,546.25,155.64,15.25,1.39,0.64,0.24,108.29
2025/04/01T00:33:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,65,43,970.62,0.01,26264,0,580,2.9,3.12,3.21,2.9,3.12,3.21,13,13,592.86,169.93,17.34,0.41,0.0,0.0,2.32,2.74,2.79,2.32,2.74,2.79,11,11,527.47,149.91,12.75,0.67,0.19,0.0,108.59
2025/04/01T00:35:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,65,43,970.59,0.01,26264,0,700,2.53,3.15,3.37,2.53,3.15,3.37,13,13,535.53,157.59,13.95,1.03,0.25,0.25,2.39,2.86,3.07,2.39,2.86,3.07,12,12,542.16,155.65,16.88,1.09,0.35,0.0,108.72
2025/04/01T00:37:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,64,44,970.56,0.01,26264,0,820,2.72,3.12,3.56,2.72,3.12,3.56,13,13,599.79,168.6,16.09,1.21,0.49,0.0,2.55,3.07,3.45,2.55,3.07,3.45,13,13,576.88,165.72,15.38,1.05,0.48,0.0,108.81
2025/04/01T00:39:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,64,43,970.64,0.01,26264,0,940,2.97,3.64,3.95,2.97,3.64,3.95,15,15,668.48,188.21,18.07,0.88,0.6,0.0,2.49,2.85,3.07,2.49,2.85,3.07,12,12,567.51,164.08,10.39,0.49,0.41,0.0,111.63
2025/04/01T00:41:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,64,43,970.72,0.01,26264,0,1060,2.09,2.74,3.02,2.09,2.74,3.02,11,11,535.03,153.48,14.12,1.02,0.41,0.09,2.41,3.28,3.5,2.41,3.28,3.5,14,14,564.67,163.67,15.07,0.79,0.34,0.0,112.04
2025/04/01T00:43:12z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,64,43,970.65,0.01,26264,0,1180,2.68,3.42,3.73,2.68,3.42,3.73,14,14,634.2,174.93,15.63,1.42,0.47,0.15,2.59,3.12,3.3,2.59,3.12,3.3,13,13,586.55,169.57,16.66,0.39,0.21,0.0,112.18
2025/04/01T00:44:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,64,43,970.68,,26352,0,101,2.8,3.65,4.09,2.8,3.65,4.09,15,15,634.7,181.78,17.7,1.37,0.72,0.0,2.48,3.23,3.77,2.48,3.23,3.77,13,13,587.93,166.14,19.14,1.02,0.59,0.0,
2025/04/01T00:46:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,64,42,970.65,0.01,26264,0,221,2.58,3.2,3.42,2.58,3.2,3.42,13,13,603.4,171.1,13.65,1.18,0.22,0.22,2.21,2.79,2.98,2.21,2.79,2.98,12,12,548.16,150.86,14.81,1.05,0.56,0.19,110.53
2025/04/01T00:48:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,55,63,43,970.8,0.01,26264,0,341,2.72,3.18,3.28,2.72,3.18,3.28,13,13,607.37,175.75,13.88,0.61,0.18,0.0,2.76,3.61,4.2,2.76,3.61,4.2,15,15,598.58,176.81,15.8,1.05,0.88,0.2,112.75
2025/04/01T00:50:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,63,41,970.92,0.01,26264,0,461,2.89,3.91,4.16,2.89,3.91,4.16,16,16,614.57,182.21,18.25,1.88,0.43,0.21,2.57,3.73,4.07,2.57,3.73,4.07,16,16,617.3,172.7,23.13,1.55,0.48,0.2,115.51
2025/04/01T00:52:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,62,41,970.91,0.01,26264,0,581,2.98,3.76,4.25,2.98,3.76,4.25,16,16,659.39,193.39,18.27,1.47,0.71,0.24,3.32,3.96,4.98,3.32,3.96,4.98,17,17,704.68,201.54,22.28,1.98,1.42,0.25,113.80
2025/04/01T00:54:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,62,41,971.0,0.01,26264,0,701,3.1,3.64,3.72,3.1,3.64,3.72,15,15,684.93,195.45,14.21,0.17,0.0,0.0,2.47,3.04,3.05,2.47,3.04,3.05,13,13,550.42,156.91,18.14,0.56,0.0,0.0,112.90
2025/04/01T00:56:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,62,41,971.1,0.01,26264,0,821,3.28,4.14,4.14,3.28,4.14,4.14,17,17,664.24,192.31,19.83,0.79,0.0,0.0,2.54,3.42,3.68,2.54,3.42,3.68,14,14,617.44,168.9,16.61,1.73,0.39,0.0,113.86
2025/04/01T00:58:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,62,41,971.18,0.01,26264,0,941,3.68,4.25,4.46,3.68,4.25,4.46,18,18,728.84,210.95,18.68,1.07,0.25,0.0,2.9,4.07,4.32,2.9,4.07,4.32,17,17,683.03,189.0,21.85,1.68,0.58,0.0,115.10
2025/04/01T01:00:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,54,62,41,971.15,0.01,26264,0,1061,2.91,3.66,4.03,2.91,3.66,4.03,15,15,667.24,193.38,19.14,0.86,0.47,0.0,2.81,3.98,4.21,2.81,3.98,4.21,17,17,663.83,184.4,16.76,2.16,0.36,0.0,114.68
2025/04/01T01:02:54z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,62,40,971.11,0.01,26264,0,1181,2.98,3.59,3.68,2.98,3.59,3.68,15,15,666.31,187.08,16.46,0.64,0.17,0.0,2.84,3.48,3.57,2.84,3.48,3.57,15,15,633.32,178.32,15.93,0.71,0.2,0.0,113.67
2025/04/01T01:04:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,62,40,971.14,,26352,0,100,3.17,3.93,4.52,3.17,3.93,4.52,16,16,677.87,197.83,18.65,1.5,0.72,0.72,2.39,3.05,3.5,2.39,3.05,3.5,13,13,551.05,157.36,16.91,1.3,0.84,0.0,
2025/04/01T01:06:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,62,40,971.06,0.01,26264,0,220,2.6,3.45,3.73,2.6,3.45,3.73,14,14,610.3,174.23,12.05,2.02,0.62,0.0,2.5,3.25,3.68,2.5,3.25,3.68,14,14,616.45,174.55,16.11,1.27,0.39,0.0,112.51
2025/04/01T01:08:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,62,40,970.99,0.01,26264,0,340,3.39,4.3,4.3,3.39,4.3,4.3,18,18,694.21,200.56,19.63,0.47,0.05,0.05,2.75,3.67,3.83,2.75,3.67,3.83,15,15,645.65,182.27,20.25,0.42,0.42,0.0,113.89
2025/04/01T01:10:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,61,40,971.0,0.01,26264,0,460,3.29,3.86,4.57,3.29,3.86,4.57,16,16,679.18,197.96,18.79,1.5,0.8,0.39,2.59,3.59,4.41,2.59,3.59,4.41,15,15,600.92,170.44,22.59,2.46,1.29,0.19,115.19
2025/04/01T01:12:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,61,40,970.93,0.01,26264,0,580,2.79,3.71,4.24,2.79,3.71,4.24,15,15,626.07,181.93,17.05,1.4,0.71,0.71,2.88,3.29,3.37,2.88,3.29,3.37,14,14,608.03,176.78,14.05,0.1,0.1,0.0,112.71
2025/04/01T01:14:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,61,40,971.06,0.01,26264,0,700,3.14,3.8,3.97,3.14,3.8,3.97,16,16,685.73,194.75,15.8,0.56,0.39,0.22,3.23,4.68,4.91,3.23,4.68,4.91,19,19,693.59,199.21,25.27,2.27,0.66,0.0,114.50
2025/04/01T01:16:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,61,39,970.89,0.01,26264,0,820,3.17,3.93,4.36,3.17,3.93,4.36,16,16,706.24,199.52,16.33,1.26,0.57,0.14,3.05,3.61,3.83,3.05,3.61,3.83,15,15,609.2,174.22,19.44,0.88,0.41,0.0,114.50
2025/04/01T01:18:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,61,39,971.06,0.01,26264,0,940,2.75,3.68,3.81,2.75,3.68,3.81,15,15,638.32,180.74,17.33,1.33,0.12,0.12,2.64,4.08,4.51,2.64,4.08,4.51,17,17,615.25,177.19,25.58,1.85,0.83,0.0,112.47
2025/04/01T01:20:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,52,61,39,971.09,0.01,26264,0,1060,3.24,3.86,4.16,3.24,3.86,4.16,16,16,678.41,197.28,17.4,1.31,0.34,0.16,3.0,4.02,4.21,3.0,4.02,4.21,17,17,680.69,193.59,21.76,0.76,0.17,0.0,113.80
2025/04/01T01:22:34z,c8:c9:a3:f:85:30,7.04,3.0+OPENLOG+31164 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,53,61,39,971.16,0.01,26264,0,1180,3.34,4.2,4.59,3.34,4.2,4.59,18,18,699.05,203.9,19.25,1.54,0.39,0.39,3.18,4.28,4.68,3.18,4.28,4.68,18,18,712.32,200.42,21.42,2.11,0.72,0.0,115.14
